Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Ethiopia,ETH,"Merchandise imports by the reporting economy, residual (% of total merchandise imports)",TM.VAL.MRCH.RS.ZS,9.363745498,10.21505376,6.692531523,8.844765343,7.352941176,6.375838926,7.200496586,6.442577031,5.005820722,5.735789291,5.007020549,5.430517174,5.866599052,6.699482577,5.920283836,4.632987229,12.58226879,8.87258931,5.649667893,10.99967648,28.41521276,27.23367511,34.8656923,28.13740079,30.32189225,23.99295116,23.99295115,17.98269288,16.58617298,21.9504346,24.88327915,15.2939865,16.78136634,13.39226376,11.0459451,12.36804637,15.92450549,7.355459783,7.575334984,8.077512811,9.590237619,9.746872823,13.54560443,11.38572053,14.65033597,11.99967055,12.52612028,9.732050281,17.75376795,12.62963722,11.64370439,11.67870526,10.49974525,9.800105772,9.985967698,10.2965303,10.52676813,10.43780409,10.25050189,,
Ethiopia,ETH,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.83748957,,2.433615493,6.05456679,9.376401546,7.006182628,14.54654768,11.23257534,24.15681785,12.30231888,10.59101368,8.468381364,7.012871408,13.1682985,10.86096893,10.8818232,14.37595437,10.94302324,12.53080314,8.959430039,9.772497341,13.11766872,12.38495181,15.05519832,,
Ethiopia,ETH,"Share of tariff lines with international peaks, all products (%)",TM.TAX.MRCH.IP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.56939,,,,,,52.29612,52.9056,,,,57.36474,,55.95241,56.27558,55.97333,56.61039,56.44977,,,54.9368,,,54.62141,,
Ethiopia,ETH,"International tourism, receipts for travel items (current US$)",ST.INT.TVLR.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16000000,23000000,22000000,37000000,47000000,57000000,51000000,72000000,114000000,174000000,168000000,162000000,176000000,377000000,329000000,522000000,758000000,607000000,586000000,352000000,405000000,347000000,436000000,968000000,,
Ethiopia,ETH,"Completeness of birth registration, urban (%)",SP.REG.BRTH.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.9,,,,,,,,,,,11.5,,,,
Ethiopia,ETH,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,0.163884699,0.176079973,0.183142378,0.18420315,0.178586957,0.165751053,0.177487775,0.184622281,0.186282244,0.181664695,0.170296724,0.181962817,0.189774418,0.191907721,0.186655976,0.173746086,0.184448533,0.192132365,0.199192911,0.208914614,0.222775119,0.248997314,0.269169209,0.278655307,0.274300222,0.255997864,0.269515905,0.277996549,0.283247156,0.287897249,0.293772557,0.317640714,0.337839537,0.353749423,0.36627439,0.37766898,0.40580664,0.424235593,0.430366292,0.422559148,0.401251663,0.41196985,0.415386694,0.410194661,0.394996426,0.37021251,0.376428714,0.380078899,0.385398494,0.394236727,0.404240089,0.424057145,0.437760405,0.444322487,0.443077367,0.434479529,0.447698414,0.454049138,0.454539764,0.450493078,
Ethiopia,ETH,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,2.348696143,2.366605335,2.365883548,2.355496614,2.347001563,2.345981508,2.33182161,2.325365597,2.323831638,2.323618867,2.322734712,2.307408888,2.293550829,2.282245578,2.275749153,2.275313908,2.294945226,2.329844954,2.380358244,2.433415201,2.471518125,2.425542143,2.368390324,2.313229932,2.275517156,2.26019355,2.251245711,2.267618123,2.300281436,2.33193434,2.349326198,2.347850191,2.323725038,2.280891296,2.237349178,2.208694776,2.18519548,2.180992756,2.187279772,2.193416049,2.193944795,2.186324692,2.179194028,2.170225213,2.15796324,2.142814857,2.124275609,2.10521965,2.087762372,2.074511489,2.066037239,2.053537451,2.047627729,2.04491096,2.040847758,2.033760556,2.017293141,2.000455701,1.989378142,1.992831762,
Ethiopia,ETH,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,53.90003231,53.81700503,53.82279673,53.87791127,53.9449077,54.00844324,53.7677366,53.6048373,53.49284211,53.40271364,53.31634329,53.03379374,52.77945804,52.56006912,52.40608748,52.34375724,52.231895,52.13779321,52.03364333,51.88612065,51.67622738,51.34544491,51.11369439,50.96329901,50.88166285,50.85457861,50.68886864,50.59414048,50.5450106,50.52762993,50.54012744,50.38078939,50.29042608,50.25752424,50.27092478,50.3281733,50.25814859,50.2365215,50.25865443,50.32643715,50.4356555,50.33998454,50.30989595,50.316514,50.34161125,50.39584951,50.54480867,50.75047523,51.02436332,51.36817196,51.76671341,52.25844476,52.77091022,53.29853088,53.83490768,54.37154756,54.806239,55.26137124,55.7158851,56.14686837,
Ethiopia,ETH,"Population ages 0-14, female (% of female population)",SP.POP.0014.FE.ZS,43.03522806,43.14056291,43.17913539,43.17664925,43.15146915,43.11043977,43.32140575,43.4433118,43.51097136,43.56467324,43.62834891,43.86214621,44.08111038,44.27886992,44.42177569,44.4764554,44.45461764,44.41398071,44.37226391,44.36032626,44.40891996,44.79007736,45.0628358,45.25853667,45.40111348,45.50399549,45.65043931,45.74599116,45.81105489,45.84646673,45.84583516,46.00260242,46.08490308,46.10345501,46.070977,45.99072462,46.06393332,46.08021324,46.05138304,45.9840098,45.88578743,45.95890674,45.97859659,45.96766165,45.93564119,45.86761755,45.67346375,45.42317359,45.10927216,44.73213122,44.3050533,43.80162251,43.28009989,42.74519751,42.20277244,41.6608338,41.21399129,40.74916065,40.28528858,39.84296368,
Ethiopia,ETH,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,,,,,,,145.5,145.3,145,144.8,144.7,144.4,144.2,144,143.8,143.7,143.4,143.1,142.7,141.9,140.8,139.3,137.3,135.1,132.7,130.3,128.1,125.9,123.7,121.4,119.1,116.4,113.6,110.4,106.9,103.4,100,96.6,93.4,90.2,87,83.6,80.2,76.6,73,69.5,66.1,62.8,59.8,56.9,54.3,51.9,49.5,47.2,45.1,43.1,41.2,39.5,37.9,36.5,
Ethiopia,ETH,Refugee population by country or territory of origin,SM.POP.REFG.OR,,,,,,,,28600,31000,31000,54350,55200,44640,46300,49200,91410,105700,655350,887670,1623870,2567998,1363266,1334915,1351917,1546134,1749309,1534548,1487663,1513307,1474919,1345928,251243,313131,251828,226429,100986,96264,84386,70663,71040,66396,58980,61235,62674,63153,65447,74007,59845,63861,62877,68838,70601,74965,77109,86857,85839,83958,87448,92232,95685,
Ethiopia,ETH,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",SL.UEM.INTM.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.88780022,,,,,,11.50619984,,,,,,,,6.062399864,,,,,,,
Ethiopia,ETH,"Part time employment, total (% of total employment)",SL.TLF.PART.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.33000183,,,,,,,,53.77000046,,,,,,,
Ethiopia,ETH,"Labor force with basic education, female (% of female working-age population with basic education)",SL.TLF.BASC.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.23429871,,,,,,64.65460205,,,,,,,,69.4693985,,,,,,,
Ethiopia,ETH,"Children in employment, work only, male (% of male children in employment, ages 7-14)",SL.TLF.0714.WK.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.45035717,,,,,,,,,
Ethiopia,ETH,"Child employment in services, male (% of male economically active children ages 7-14)",SL.SRV.0714.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,,,,,,,,,,,,,,,
Ethiopia,ETH,"Contributing family workers, male (% of male employment) (modeled ILO estimate)",SL.FAM.WORK.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.44499969,23.67300034,23.63899994,23.74699974,23.69799995,23.86499977,23.96699905,23.64999962,23.40099907,23.41900063,23.65600014,23.64699936,23.39500046,23.51399994,23.79199982,23.9810009,24.11700058,24.18700027,24.1989994,24.22200012,24.1760006,24.13699913,24.00699997,23.8390007,23.64800072,23.47999954,23.18400002,22.98399925,22.74900055,22.50399971
Ethiopia,ETH,"Employment to population ratio, 15+, female (%) (national estimate)",SL.EMP.TOTL.SP.FE.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.7201004,,,,,,72.36060333,,,,,,,,72.11219788,,,,,,,
Ethiopia,ETH,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.74199677,67.96499634,67.53399658,67.46299744,67.27300262,66.79000092,66.72899628,67.16100311,67.07700348,68.19999695,69.16000366,70.58300018,72.14199829,72.54399872,73.40899658,72.56900024,71.60600281,70.49500275,69.42299652,68.10299683,66.70500183,65.22699738,63.58200073,62.52500153,61.45500183,60.50699997,59.54700089,58.76399994,58.06100082,57.44300079
Ethiopia,ETH,"Multidimensional poverty headcount ratio, household (% of total households)",SI.POV.MDIM.HH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ETH,Income share held by third 20%,SI.DST.03RD.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.4,,,,16.8,,,,,16.9,,,,,,16.3,,,,,16.3,,,,,
Ethiopia,ETH,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.56564522,25.10711861,25.1006794,25.27506828,25.25160408,26.90855408,32.47278976,40.56086731,38.14111328,44.15262222,57.54932404,51.91085815,56.76084137,55.73523331,60.26792526,62.00055313,62.86778259,65.52737427,66.64078522,,
Ethiopia,ETH,Increase in poverty gap at $1.90 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (USD),SH.UHC.NOP1.CG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.713561058,,,,,0.416172445,,,,,,,0.748104751,,,,1.801194191,,,,,
Ethiopia,ETH,"Prevalence of stunting, height for age, male (% of children under 5)",SH.STA.STNT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.2,,,,,51.7,,,,,,46.3,,,,,41.4,,,,
Ethiopia,ETH,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,804,,,,,710,,1184,,,,861,,,,,557,,,,
Ethiopia,ETH,ARI treatment (% of children under 5 taken to a health provider),SH.STA.ARIC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,19,,,,,,27,,,,,31.3,,,,
Ethiopia,ETH,Use of insecticide-treated bed nets (% of under-5 population),SH.MLR.NETS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,33,,,,30.1,,,,45.3,,,,,
Ethiopia,ETH,Children (ages 0-14) newly infected with HIV,SH.HIV.INCD.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17000,20000,22000,24000,25000,25000,25000,25000,24000,23000,21000,20000,18000,16000,15000,13000,12000,11000,9600,9100,8100,6900,5500,4600,4300,3800,4000,3900,2900,3200,
Ethiopia,ETH,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",SH.DYN.NCOM.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.8,,,,,20.3,,,,,18.6,,,,,18.1,18,,,,
Ethiopia,ETH,Number of deaths ages 20-24 years,SH.DTH.2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44858,35108,34776,34370,33761,33026,32127,31108,30139,33822,33343,27790,27108,26427,25636,24711,23870,22934,21952,21044,20379,19974,19670,19432,19178,18968,18879,19061,19390,19663,
Ethiopia,ETH,Women who believe a husband is justified in beating his wife when she burns the food (%),SG.VAW.BURN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.5,,,,,61,,,,,,47.3,,,,,39.8,,,,
Ethiopia,ETH,"Government expenditure per student, primary (% of GDP per capita)",SE.XPD.PRIM.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.80715,,,,,,,,,,,,9.1739,7.98136,8.91555,8.44536,,8.50257,7.87686,,,,,
Ethiopia,ETH,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ETH,"Trained teachers in secondary education, male (% of male teachers)",SE.SEC.TCAQ.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.43238831,,,,,,,,,,,,
Ethiopia,ETH,"Secondary education, vocational pupils",SE.SEC.ENRL.VO,,,,,,,,,,,,8822,8612,8494,8659,,,,,,,,,,3949,9618,10652,9995,9500,8243,,7170,7201,8336,8387,9103,8638,,,3374,7738,8639,38176,72162,87158,106336,123557,191151,229252,307674,353420,371347,393589,,,352134,,,,,
Ethiopia,ETH,"Educational attainment, at least completed lower secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.LO.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.881930351,,,,18.23809052,,,,,,,,,
Ethiopia,ETH,"Primary education, teachers",SE.PRM.TCHR,,,,,,,,,,,,13514,15196,17200,18646,20851,24469,26152,28816,29079,30687,33322,37854,42347,46622,48178,50922,56684,58400,65993,65450,68370,68399,69743,75736,83113,89189,92775,109487,,86833,,,,,,,,214811,234215,252232,259636,,,,,,,,,
Ethiopia,ETH,"Over-age students, primary, female (% of female enrollment)",SE.PRM.OENR.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.61102,19.20454,19.20453,,,,,19.16005,19.10272,19.03772,,26.7008,20.83866,18.87107,19.5147,20.09044,20.64679,20.14682,17.7939,18.61003,18.17336,17.53004,17.23127,18.29982,16.3859,15.09485,,12.60652,11.46243,,,,,
Ethiopia,ETH,"Primary education, duration (years)",SE.PRM.DURS,,,,,,,,,,,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
Ethiopia,ETH,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,,,,,,,,,,,,0.085560001,0.081830002,,0.098119996,,,,,0.141389996,0.191599995,,0.148090005,0.13831,0.120269999,,0.215110004,0.196659997,0.205410004,0.217889994,0.21875,0.215959996,,,0.284170002,0.259030014,0.242799997,0.258489996,0.238700002,0.230039999,0.275810003,0.270709991,0.356370002,0.334019989,0.333609998,0.319480002,,,0.310930014,0.441329986,0.429710001,0.436850011,0.465319991,,0.483209997,,,,,,
Ethiopia,ETH,Coverage of social insurance programs in 2nd quintile (% of population),per_si_allsi.cov_q2_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.869569728,,,,,
Ethiopia,ETH,Coverage of unemployment benefits and ALMP in 2nd quintile (% of population),per_lm_alllm.cov_q2_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ETH,Net secondary income (Net current transfers from abroad) (current US$),NY.TRF.NCTR.CD,,,,,,,,,,,,,,,,,,,,,,86859903.38,114782608.7,182270531.4,270531401,445024154.6,242870096.6,173848937.2,306280193.2,397149758.5,333333333.3,494927536.2,552078501.3,647583210.4,532036622.7,738699018.1,706405678.7,483843592.3,578371549,504212278.2,701635669.7,775355616.1,880351399.4,1163847876,1337908707,1806927262,2095496285,2895408972,3729216540,4310896161,4640925413,4606774194,5033317879,5131036264,5575684659,6389508151,7389592484,6913584103,7326510445,8061930121,
Ethiopia,ETH,GNI per capita (current LCU),NY.GNP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,420.9572959,430.7767717,464.2446935,424.6151809,481.0752723,484.249301,500.6692549,501.5460193,509.8132405,523.385365,558.7214356,568.3750384,700.0745146,717.7597603,833.4503327,912.5317827,909.2004222,853.4619626,892.8077459,1006.720985,999.4506908,949.6324468,1017.427334,1168.894741,1401.247798,1685.815086,2149.798168,3019.804776,3960.0575,4387.056645,5701.783417,8041.529772,9068.209514,10784.52349,12819.75969,15086.12146,17123.1343,20052.9077,23860.10709,
Ethiopia,ETH,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Ethiopia,ETH,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,7324903188,7707678019,8567890821,8096302367,9480840483,9848600870,10527338647,10908935749,11476584879,12175166763,13463868357,10492993078,8830712714,6927950565,7663984568,8547939731,8589211390,7818224906,7700833482,8242392104,8231326016,7850809498,8623691300,10131187261,12401139454,15280861835,19707616773,27066912635,32437389116,29933790334,31952763089,43310721414,47648211133,55612228234,64589334979,74296618481,81770791971,84269348327,95912590628,
Ethiopia,ETH,"Adjusted net savings, excluding particulate emission damage (current US$)",NY.ADJ.SVNX.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3277896281,4044229093,2697761582,4721778381,3926790471,4727892390,3923872124,7395183757,,
Ethiopia,ETH,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16594.56113,57564.26109,45515.60211,0,0,0,0,0,0,0,,
Ethiopia,ETH,"Services, value added (current US$)",NV.SRV.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,2253652029,2501077295,2721299372,2878053382,3148164638,3335149903,3624393527,3856522705,4106455990,4420290048,3995028889,2815106298,2535136831,2341486124,2539190415,2844274837,2350819417,2567526577,2761406622,3086610400,3169001525,3253622075,3686641466,4059937317,4854419876,5894231082,7708459018,10258394970,12576240282,12498876332,13238047829,16709934859,18902092040,22184834812,25492962626,26631814276,29744972799,,,
Ethiopia,ETH,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,6.101251718,7.946169466,0.058405801,-2.992767198,9.743694573,7.543852663,-0.216336442,-1.706085352,0.28311537,-34.92054982,-17.86659692,29.72232604,11.24278099,8.885376151,3.225884554,2.965248808,0.383865849,8.705863901,6.657001609,3.807578731,1.80923522,1.206074914,7.265356672,13.03492427,10.30052988,9.930254524,9.261843274,8.624984432,9.207691208,9.238393084,11.80447182,16.93357705,16.6370343,18.22264406,22.90062931,24.65522685,6.821340922,7.697168421,
Ethiopia,ETH,External balance on goods and services (constant LCU),NE.RSB.GNFS.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ETH,Changes in inventories (current LCU),NE.GDI.STKB.CN,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Ethiopia,ETH,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.8592257,117.8633041,116.5036364,117.4578422,120.929497,114.9500956,116.0839291,110.6435055,113.1393429,
Ethiopia,ETH,Households and NPISHs Final consumption expenditure per capita (constant 2010 US$),NE.CON.PRVT.PC.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ETH,Military expenditure (current LCU),MS.MIL.XPND.CN,38100000,46100000,50150000,67800000,90350000,107250000,108550000,92500000,86650000,86050000,86350000,90100000,94400000,101650000,154750000,258900000,265050000,279550000,368900000,572000000,743800000,759650000,801850000,845400000,875650000,888950000,909150000,986600000,1272750000,1617750000,1625050000,1095100000,715600000,819250000,812600000,754150000,803200000,1512400000,3263000000,5589000000,5074500000,2958500000,2475500000,2396500000,2686000000,2964500000,3007000000,3229000000,3726500000,4000000000,4375000000,5618000000,6489500000,6991000000,8151500000,9156000000,10719000000,12039000000,14073500000,15863000000,
Ethiopia,ETH,Secure Internet servers,IT.NET.SECR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,24,28,36,33,42,76,160,165,
Ethiopia,ETH,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.411764706,3.2530286,3.266969385,3.627394432,3.5,3.2,3.1,2.9,3.21839098,3.2,3.6,,,
Ethiopia,ETH,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,,,,,,,,,,,,,,,,,,20.06245121,29.72270364,25.50663871,26.13089509,21.6168717,18.0261379,26.41663269,30.3030303,38.30193179,32.59417579,45.65820777,32.27995758,22.79594569,16.57397108,13.84297521,14.64562526,10.34372246,10.6599369,16.37500606,23.21515963,24.77251122,38.75588972,36.13366468,28.23641256,12.91470767,12.66009153,28.74274111,31.50605481,15.61753244,10.71681651,13.12361239,9.04069501,11.36617433,10.87946511,8.068357232,7.824435541,6.030167734,6.583028946,5.898211066,7.112184815,6.66127413,5.056633098,,
Ethiopia,ETH,Manufactures exports (% of merchandise exports),TX.VAL.MANF.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.17065045,,9.645138375,6.67603841,6.667030913,9.216343922,13.26705255,14.16581848,11.39167013,9.923865268,5.138433382,5.481781838,22.74518066,16.00559451,14.18080802,14.04753765,14.67211792,12.15402204,16.46012271,12.09956406,13.30021541,8.537110024,6.963622551,5.627900781,,
Ethiopia,ETH,Merchandise imports by the reporting economy (current US$),TM.VAL.MRCH.WL.CD,83300000,93000000,103100000,110800000,122400000,149000000,161100000,142800000,171800000,155323000,171639000,187809000,189309000,218390000,284108000,310793000,355238000,351611000,455425000,571835000,722078000,737708000,786217000,878976000,928758000,988532000,1101642512,1109717000,1087870000,960186000,1077571000,504964439.6,709295272.1,770400000,1034385361,1152991664,1121896665,1162392286,1459683362,1673614933,1419102721,1953182015,1779112879,2391605162,2986691430,4622221340,5065676130,5928506022,7783221606,9040626363,9594348524,9866357282,13291010122,15730260917,18576670305,20601486649,20746610172,19973242310,19098518617,,
Ethiopia,ETH,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.07845665,,10.18205699,24.61690548,11.05392878,20.08074337,17.46669566,12.45352243,0.965515176,14.85853611,15.28124675,21.17719273,13.30754862,23.47657153,15.81646403,18.35295451,17.207225,19.6590564,14.56146555,20.79342449,11.92925244,10.21203193,9.880056941,9.697810434,,
Ethiopia,ETH,"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.41,,,,,,19.51,19.65,,,,18.6,,18.18,18.24,18.19,18.22,18.15,,,17.87,,,17.83,,
Ethiopia,ETH,"International tourism, expenditures for travel items (current US$)",ST.INT.TVLX.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25000000,25000000,40000000,46000000,51000000,74000000,44000000,45000000,50000000,58000000,77000000,97000000,107000000,156000000,138000000,143000000,170000000,181000000,214000000,283000000,372000000,461000000,356000000,612000000,,
Ethiopia,ETH,Completeness of birth registration (%),SP.REG.BRTH.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.6,,,,,,,,,,,2.7,,,,
Ethiopia,ETH,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,,,1.04,,,,,1.04,,,,,1.04,,,,,1.04,,,,,1.04,,,,,1.04,,,1.04,,1.04,,,,,1.04,,,,,1.04,,,,,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04,,
Ethiopia,ETH,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,1.844235992,1.851870044,1.874305911,1.903322503,1.929090701,1.947026116,1.938672021,1.928499611,1.919053107,1.913299298,1.912143606,1.897198305,1.886638531,1.880129106,1.877952994,1.88057537,1.897257077,1.903746943,1.896120963,1.886059613,1.891572836,1.894068661,1.922705203,1.957256248,1.974555014,1.966315154,1.924646247,1.866407028,1.807941609,1.770524267,1.762995999,1.763998178,1.790487188,1.826639781,1.852159656,1.85753711,1.836097468,1.801197015,1.763821879,1.738288334,1.730879048,1.729215471,1.741424451,1.762890325,1.788430834,1.814947715,1.837516796,1.866495066,1.89568026,1.91592405,1.922330377,1.902775152,1.870929248,1.837972118,1.818722502,1.819807791,1.827401128,1.853735591,1.8881574,1.916426326,
Ethiopia,ETH,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,8.795525584,8.787503905,8.788098321,8.795835821,8.811950652,8.837055569,8.823026666,8.829455392,8.841011564,8.837742573,8.809868488,8.733636432,8.642402223,8.546921523,8.466064413,8.41329056,8.383203222,8.367390527,8.359896492,8.343855163,8.297673971,8.207693571,8.133073627,8.076727418,8.043753606,8.035727887,8.028758818,8.056529231,8.119071978,8.201418986,8.281483879,8.304999009,8.311247278,8.303220415,8.293701585,8.294555409,8.311103996,8.343434403,8.391812823,8.463772218,8.564042419,8.630255461,8.715072952,8.790967612,8.828224369,8.819765202,8.821834836,8.782582808,8.721273061,8.683214758,8.705055462,8.832697479,9.00936268,9.21423578,9.417343214,9.599105746,9.750182653,9.888841071,10.00446316,10.08487116,
Ethiopia,ETH,"Population ages 0-14, male",SP.POP.0014.MA.IN,4832533,4955233,5074400,5193317,5315284,5441488,5605557,5763777,5922329,6089159,6268892,6492288,6728123,6962096,7171337,7339913,7480069,7591567,7697944,7832474,8018159,8268757,8549243,8850584,9157453,9461772,9793564,10119403,10449649,10796738,11165938,11610946,12069290,12532183,12985464,13417108,13866042,14295694,14712179,15122701,15533328,16022309,16502165,16980481,17461497,17939386,18374700,18792997,19189146,19563287,19922777,20251247,20576693,20897374,21211517,21519146,21876360,22218367,22553651,22892666,
Ethiopia,ETH,"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,,,,,,,158.9,158.5,158.5,158.1,158,157.7,157.5,157.3,157.2,157,156.9,156.7,156.2,155.5,154.3,152.7,150.6,148.3,145.6,143,140.4,137.9,135.6,133.4,130.9,128.2,125.2,121.9,118.2,114.6,110.8,107.2,103.6,100.2,96.8,93.2,89.6,85.7,81.8,78,74.3,70.8,67.5,64.3,61.4,58.6,56,53.5,51.1,48.9,46.8,44.8,43,41.5,
